Time (BJD-2457000), Flux, Flattened Flux
2500.19564964068240, 1.00108931869761, 1.00067865625749
2500.19703866990812, 0.99930968700911, 0.99888358009749
2500.19842769913475, 1.00047696316639, 1.00003557924671
2500.19981672836047, 1.00021184008053, 0.99975534545207
2500.20120575761575, 0.99956660164543, 0.99909516208363
2500.20259478687149, 0.99999331273870, 0.99950709250556
2500.20398381612813, 1.00119703579836, 1.00069619834100
2500.20537284541342, 1.00011239434078, 0.99959710269885
2500.20676187469735, 0.99976104593828, 0.99923146169625
2500.20815090401129, 1.00044187490799, 0.99989815930108
2500.20953993332432, 1.00029663235251, 0.99973894492792
2500.21092896263826, 1.00079978707251, 1.00022828691178
2500.21231799198040, 0.99989066478313, 0.99930551003647
2500.21370702132344, 1.00114241166533, 1.00054375966805
2500.21509605066558, 1.00021999050783, 0.99960799748929
2500.21648508003773, 1.00103693936967, 1.00041176051150
2500.21787410940897, 1.00018262354929, 0.99954441339282
2500.21926313880977, 1.00016852096102, 0.99951743299986
2500.22065216818146, 1.00009898632736, 0.99943517294917
2500.22204119761182, 0.99978320740452, 0.99910682053129
2500.22343022701307, 1.00115836513300, 1.00046955546435
2500.22481925644342, 1.00047723016198, 0.99977614729161
2500.22620828590198, 1.00083168019707, 1.00011847313660
2500.22759731533233, 1.00083272390991, 1.00010754050679
2500.22898634479088, 1.00090600504164, 1.00016899244484
2500.23037537427945, 1.00105299056415, 1.00030429499131
2500.23176440376710, 1.00064162479316, 0.99988139129777
2500.23315343325567, 1.00066153880356, 0.99988991150780
2500.23454246274332, 1.00125952854854, 1.00047665099250
2500.23593149226144, 1.00082111416287, 1.00002712889710
2500.23732052177911, 1.00078193026392, 0.99997697850020
2500.23870955132543, 1.00050090143498, 0.99968512386125
2500.24009858087129, 1.00099433072704, 1.00016786704167
2500.24148761041852, 1.00119677684382, 1.00035976593029
2500.24287663999485, 1.00168792048027, 1.00084050005791
2500.24426566954071, 1.00147079742049, 1.00061310439372
2500.24565469914569, 1.00130977432061, 1.00044194454610
2500.24704372872066, 1.00113144089240, 1.00025360941193
2500.24843275832563, 1.00050721116083, 0.99961951214306
2500.24982178792970, 1.00091839853279, 1.00002096521505
2500.25121081756379, 1.00136013738799, 1.00045310201810
2500.25259984719696, 1.00059759171371, 0.99968108589918
2500.25398887683059, 1.00063682993370, 0.99971098388507
2500.25537790649332, 1.00129386366823, 1.00035880695575
2500.25676693615560, 1.00125744247724, 1.00031330339060
2500.25815596581879, 1.00139123154899, 1.00043813831966
2500.25954499548197, 1.00291227337779, 1.00195035243281
2500.26093402517427, 1.00041207849719, 0.99944145573974
2500.26232305489566, 1.00093332602006, 0.99995412624736
2500.26371208458704, 1.00083452801992, 0.99984687533070
2500.26510111430844, 1.00124790935699, 1.00025192668583
2500.26649014402892, 1.00141449179859, 1.00041030161442
2500.26787917377987, 1.00081475979125, 0.99980248293316
2500.26926820350172, 1.00070575207767, 0.99968550891911
2500.27065723325131, 1.00181385051754, 1.00078576050063
2500.27204626303001, 1.00088179973629, 0.99984598137182
2500.27343529280961, 1.00156447580627, 1.00052104655731
2500.27482432258830, 1.00109855839651, 1.00004763491120
2500.27621335236790, 1.00144894442401, 1.00039064230278
2500.27760238217661, 1.00134683725365, 1.00028127139841
2500.27899141198532, 1.00114368305798, 1.00007096732291
2500.28038044179402, 1.00133491593371, 1.00025516289244
2500.28176947163092, 1.00228916676090, 1.00120248863780
2500.28315850146873, 1.00137409014951, 1.00028059800479
2500.28454753130563, 1.00049979075028, 0.99939959494566
2500.28593656114344, 1.00118103997472, 1.00007424935854
2500.28732559100945, 1.00013683405322, 0.99902355724097
2500.28871462087591, 1.00031776074746, 0.99919810519048
2500.29010365077147, 1.00038476526096, 0.99925883713003
2500.29149268063748, 1.00100501692430, 0.99987292204094
2500.29288171053349, 1.00139578963961, 1.00025763219553
2500.29427074045770, 1.00102160005832, 0.99987748424524
2500.29565977035372, 1.00092963144485, 0.99977965982467
2500.29704880027884, 1.00104871773390, 0.99989299205361
2500.29843783020397, 1.00068537038335, 0.99952399169145
